 MCS,m,L
      820000 ,  0.9800000     ,          10
      821000 ,  0.9800000     ,          10
      822000 ,  0.9800000     ,          10
      823000 ,  0.9800000     ,          10
      824000 ,   1.000000     ,          10
      825000 ,  0.9200000     ,          10
      826000 ,   1.000000     ,          10
      827000 ,  0.9400000     ,          10
      828000 ,   1.000000     ,          10
      829000 ,  0.9600000     ,          10
      830000 ,  0.9200000     ,          10
      831000 ,   1.000000     ,          10
      832000 ,  0.9800000     ,          10
      833000 ,  0.9600000     ,          10
      834000 ,  0.9400000     ,          10
      835000 ,   1.000000     ,          10
      836000 ,  0.9800000     ,          10
      837000 ,  0.9600000     ,          10
      838000 ,  0.9800000     ,          10
      839000 ,  0.9600000     ,          10
      840000 ,  0.9400000     ,          10
      841000 ,  0.9400000     ,          10
      842000 ,  0.9400000     ,          10
      843000 ,   1.000000     ,          10
      844000 ,  0.9400000     ,          10
      845000 ,   1.000000     ,          10
      846000 ,  0.9600000     ,          10
      847000 ,   1.000000     ,          10
      848000 ,  0.9600000     ,          10
      849000 ,  0.9600000     ,          10
      850000 ,   1.000000     ,          10
      851000 ,   1.000000     ,          10
      852000 ,  0.9800000     ,          10
      853000 ,  0.9400000     ,          10
      854000 ,   1.000000     ,          10
      855000 ,  0.9600000     ,          10
      856000 ,  0.9600000     ,          10
      857000 ,  0.9400000     ,          10
      858000 ,   1.000000     ,          10
      859000 ,   1.000000     ,          10
      860000 ,   1.000000     ,          10
      861000 ,  0.9600000     ,          10
      862000 ,  0.9800000     ,          10
      863000 ,  0.9200000     ,          10
      864000 ,  0.9800000     ,          10
      865000 ,  0.9400000     ,          10
      866000 ,   1.000000     ,          10
      867000 ,   1.000000     ,          10
      868000 ,   1.000000     ,          10
      869000 ,  0.9800000     ,          10
      870000 ,  0.9800000     ,          10
      871000 ,   1.000000     ,          10
      872000 ,   1.000000     ,          10
      873000 ,   1.000000     ,          10
      874000 ,   1.000000     ,          10
      875000 ,  0.9200000     ,          10
      876000 ,  0.9800000     ,          10
      877000 ,  0.9600000     ,          10
      878000 ,  0.9800000     ,          10
      879000 ,  0.9600000     ,          10
      880000 ,  0.9400000     ,          10
      881000 ,  0.9800000     ,          10
      882000 ,  0.9800000     ,          10
      883000 ,  0.9400000     ,          10
      884000 ,  0.9600000     ,          10
      885000 ,  0.9400000     ,          10
      886000 ,  0.9800000     ,          10
      887000 ,  0.9800000     ,          10
      888000 ,  0.9800000     ,          10
      889000 ,  0.9800000     ,          10
      890000 ,  0.9400000     ,          10
      891000 ,  0.9800000     ,          10
      892000 ,  0.9400000     ,          10
      893000 ,   1.000000     ,          10
      894000 ,  0.9600000     ,          10
      895000 ,  0.9600000     ,          10
      896000 ,  0.9400000     ,          10
      897000 ,   1.000000     ,          10
      898000 ,  0.9400000     ,          10
      899000 ,  0.9800000     ,          10
      900000 ,   1.000000     ,          10
      901000 ,   1.000000     ,          10
      902000 ,  0.9800000     ,          10
      903000 ,  0.9600000     ,          10
      904000 ,  0.9400000     ,          10
      905000 ,  0.9800000     ,          10
      906000 ,   1.000000     ,          10
      907000 ,  0.9800000     ,          10
      908000 ,   1.000000     ,          10
      909000 ,  0.9800000     ,          10
      910000 ,  0.9600000     ,          10
      911000 ,   1.000000     ,          10
      912000 ,   1.000000     ,          10
      913000 ,   1.000000     ,          10
      914000 ,  0.9800000     ,          10
      915000 ,  0.9600000     ,          10
      916000 ,   1.000000     ,          10
      917000 ,  0.9200000     ,          10
      918000 ,  0.9600000     ,          10
      919000 ,  0.9200000     ,          10
      920000 ,   1.000000     ,          10
      921000 ,  0.9000000     ,          10
      922000 ,  0.9800000     ,          10
      923000 ,  0.9200000     ,          10
      924000 ,  0.9600000     ,          10
      925000 ,  0.9600000     ,          10
      926000 ,   1.000000     ,          10
      927000 ,  0.9600000     ,          10
      928000 ,  0.9800000     ,          10
      929000 ,  0.9400000     ,          10
      930000 ,  0.9800000     ,          10
      931000 ,  0.9600000     ,          10
      932000 ,  0.9800000     ,          10
      933000 ,  0.7800000     ,          10
      934000 ,   1.000000     ,          10
      935000 ,   1.000000     ,          10
      936000 ,   1.000000     ,          10
      937000 ,  0.9400000     ,          10
      938000 ,   1.000000     ,          10
      939000 ,  0.9800000     ,          10
      940000 ,  0.9600000     ,          10
      941000 ,   1.000000     ,          10
      942000 ,  0.9800000     ,          10
      943000 ,   1.000000     ,          10
      944000 ,   1.000000     ,          10
      945000 ,  0.9400000     ,          10
      946000 ,   1.000000     ,          10
      947000 ,  0.9800000     ,          10
      948000 ,  0.9200000     ,          10
      949000 ,  0.9600000     ,          10
      950000 ,   1.000000     ,          10
      951000 ,  0.9200000     ,          10
      952000 ,  0.9800000     ,          10
      953000 ,  0.9800000     ,          10
      954000 ,   1.000000     ,          10
      955000 ,   1.000000     ,          10
      956000 ,  0.9600000     ,          10
      957000 ,  0.9800000     ,          10
      958000 ,   1.000000     ,          10
      959000 ,  0.9800000     ,          10
      960000 ,   1.000000     ,          10
      961000 ,   1.000000     ,          10
      962000 ,  0.9200000     ,          10
      963000 ,   1.000000     ,          10
      964000 ,  0.9600000     ,          10
      965000 ,  0.9400000     ,          10
      966000 ,  0.9600000     ,          10
      967000 ,  0.9400000     ,          10
      968000 ,  0.9800000     ,          10
      969000 ,  0.9800000     ,          10
      970000 ,  0.9600000     ,          10
      971000 ,  0.9600000     ,          10
      972000 ,  0.9600000     ,          10
      973000 ,  0.9800000     ,          10
      974000 ,  0.9200000     ,          10
      975000 ,  0.9600000     ,          10
      976000 ,  0.9800000     ,          10
      977000 ,   1.000000     ,          10
      978000 ,  0.9800000     ,          10
      979000 ,  0.9800000     ,          10
      980000 ,   1.000000     ,          10
      981000 ,  0.9600000     ,          10
      982000 ,  0.9600000     ,          10
      983000 ,  0.7800000     ,          10
      984000 ,  0.9200000     ,          10
      985000 ,  0.9400000     ,          10
      986000 ,  0.9600000     ,          10
      987000 ,  0.9600000     ,          10
      988000 ,  0.9800000     ,          10
      989000 ,   1.000000     ,          10
      990000 ,  0.9800000     ,          10
      991000 ,  0.9800000     ,          10
      992000 ,   1.000000     ,          10
      993000 ,   1.000000     ,          10
      994000 ,  0.9400000     ,          10
      995000 ,  0.9800000     ,          10
      996000 ,   1.000000     ,          10
      997000 ,  0.9600000     ,          10
      998000 ,  0.9400000     ,          10
      999000 ,  0.9800000     ,          10
     1000000 ,  0.9600000     ,          10
     1001000 ,  0.9600000     ,          10
     1002000 ,  0.9600000     ,          10
     1003000 ,  0.9800000     ,          10
     1004000 ,  0.9800000     ,          10
     1005000 ,   1.000000     ,          10
     1006000 ,  0.9800000     ,          10
     1007000 ,  0.9800000     ,          10
     1008000 ,   1.000000     ,          10
     1009000 ,   1.000000     ,          10
     1010000 ,  0.9400000     ,          10
     1011000 ,  0.9800000     ,          10
     1012000 ,  0.9400000     ,          10
     1013000 ,  0.9800000     ,          10
     1014000 ,  0.8800000     ,          10
     1015000 ,  0.9800000     ,          10
     1016000 ,  0.9600000     ,          10
     1017000 ,  0.9200000     ,          10
     1018000 ,  0.9600000     ,          10
     1019000 ,  0.9800000     ,          10
     1020000 ,   1.000000     ,          10
     1021000 ,   1.000000     ,          10
     1022000 ,  0.9800000     ,          10
     1023000 ,  0.9600000     ,          10
     1024000 ,  0.9200000     ,          10
     1025000 ,  0.9800000     ,          10
     1026000 ,   1.000000     ,          10
     1027000 ,  0.9400000     ,          10
     1028000 ,   1.000000     ,          10
     1029000 ,   1.000000     ,          10
     1030000 ,   1.000000     ,          10
     1031000 ,  0.9800000     ,          10
     1032000 ,  0.8800000     ,          10
     1033000 ,  0.9800000     ,          10
     1034000 ,  0.9800000     ,          10
     1035000 ,  0.9800000     ,          10
     1036000 ,  0.9200000     ,          10
     1037000 ,  0.9800000     ,          10
     1038000 ,  0.9800000     ,          10
     1039000 ,  0.9800000     ,          10
     1040000 ,   1.000000     ,          10
     1041000 ,  0.9600000     ,          10
     1042000 ,   1.000000     ,          10
     1043000 ,  0.9800000     ,          10
     1044000 ,  0.9200000     ,          10
     1045000 ,  0.8400000     ,          10
     1046000 ,  0.9600000     ,          10
     1047000 ,  0.9600000     ,          10
     1048000 ,  0.9800000     ,          10
     1049000 ,  0.9200000     ,          10
     1050000 ,  0.9600000     ,          10
     1051000 ,  0.9600000     ,          10
     1052000 ,   1.000000     ,          10
